created,amount,order_id,full,id
2021-09-05T17:19:49.663Z,15.00,60243,false,2514
2021-10-13T13:40:09.368Z,60.00,79342,false,3225
2021-09-12T02:17:26.481Z,637.50,62476,false,2598
2021-09-25T03:51:15.432Z,637.50,62476,true,2784
2021-07-12T14:09:09.022Z,454.00,43927,true,1970
2021-08-01T11:58:03.742Z,881.00,48715,true,2167
2021-08-23T06:42:16.178Z,3894.50,44494,false,2350
2021-04-23T10:16:08.918Z,248.00,24442,false,1108
2021-07-25T10:00:15.346Z,281.00,31075,true,2111
2021-06-24T14:01:08.196Z,239.00,31075,false,1809
2021-09-30T08:14:09.323Z,10.00,72160,false,2873
2021-10-10T10:22:52.046Z,204.96,78119,true,3123
2021-05-03T07:58:13.922Z,294.00,5739,false,1237
2021-06-26T16:01:21.979Z,225.75,38753,true,1819
2021-03-28T10:27:35.608Z,1800.00,19385,false,893
2021-10-18T10:20:08.955Z,60.00,78452,false,3327
2021-06-09T15:03:09.192Z,205.00,35909,true,1662
2021-10-10T12:40:14.135Z,210.00,78001,false,3128
2021-04-21T15:03:08.797Z,120.00,24893,false,1089
2021-06-13T18:58:41.921Z,100.00,30841,false,1687
2021-10-19T10:56:17.761Z,7335.00,84194,true,3351
2021-07-17T11:47:09.550Z,350.00,44495,false,2049
2021-05-07T21:37:03.427Z,3465.00,28952,true,1312
2021-08-16T08:06:05.408Z,257.40,46321,true,2306
2021-05-05T10:30:10.767Z,399.00,27729,true,1274
2021-06-29T12:11:40.523Z,239.20,40148,false,1846
2021-10-11T13:41:49.242Z,3750.00,58356,false,3172
2021-06-02T13:02:09.572Z,25.00,35586,true,1612
2021-09-15T07:45:17.673Z,10.00,64593,true,2652
2021-05-21T15:31:08.302Z,134.00,32011,false,1529
2021-08-08T05:32:08.899Z,386.10,50895,true,2233
2021-03-07T07:37:30.869Z,414.75,18044,true,712
2021-04-11T07:27:09.912Z,284.50,22328,false,956
2021-10-07T09:53:09.130Z,5748.00,69543,false,3030
2021-10-20T10:00:04.275Z,75.00,70208,false,3381
2021-10-14T05:20:12.694Z,2090.00,74394,true,3249
2021-05-16T11:42:08.992Z,145.00,31572,false,1451
2021-10-12T14:31:17.443Z,149.00,79345,false,3208
2021-10-08T12:30:08.251Z,30.00,73215,false,3069
2021-10-26T08:07:15.937Z,100.00,88093,true,3538
2021-10-18T10:08:10.525Z,252.00,81234,false,3325
2021-05-01T12:59:37.798Z,2156.00,26839,false,1224
2021-09-15T07:45:29.174Z,10.00,64594,true,2653
2021-01-19T13:54:30.240Z,3374.40,7694,false,303
2021-08-26T14:32:32.690Z,82.50,55233,false,2384
2021-06-02T12:41:17.625Z,80.00,35588,false,1605
2021-04-07T18:40:08.235Z,934.50,19883,true,947
2021-09-11T11:19:27.983Z,280.50,62975,true,2589
2021-10-03T19:59:10.690Z,1049.98,70381,true,2961
2021-07-20T19:01:08.756Z,200.00,44993,false,2082
2021-10-28T11:23:34.901Z,202.00,90640,true,3600
2021-05-23T10:49:16.732Z,273.00,33193,false,1538
2021-10-30T13:13:09.813Z,60.00,87860,false,3648
2021-08-02T16:01:09.070Z,509.00,47053,true,2186
2021-05-07T15:15:08.358Z,236.00,28180,true,1305
2021-09-13T06:34:12.905Z,44.25,63091,true,2618
2021-05-15T08:52:08.950Z,125.00,30844,false,1397
2021-08-07T09:04:43.933Z,3146.00,50446,true,2228
2021-10-23T12:51:52.753Z,2.00,84198,true,3458
2021-09-04T11:17:12.221Z,90.00,55073,false,2493
2020-12-10T11:30:17.751Z,1999.00,6354,true,211
2021-08-23T06:44:53.049Z,3192.50,44499,false,2351
2021-10-11T16:01:09.199Z,100.00,74108,true,3177
2021-10-26T08:13:22.013Z,140.00,87861,true,3541
2021-10-25T07:51:21.356Z,1710.00,84855,true,3501
2021-09-26T04:52:24.139Z,4975.00,61472,false,2800
2021-08-18T07:53:09.755Z,6.00,53453,false,2329
2021-02-16T07:15:30.693Z,2313.00,13592,false,482
2021-05-02T15:31:07.909Z,62.00,25832,false,1231
2021-09-24T10:39:09.943Z,224.00,60581,false,2776
2021-07-05T09:29:39.053Z,240.00,42428,true,1889
2021-10-12T05:36:17.935Z,999.00,79842,true,3186
2021-10-11T09:49:12.916Z,107.10,78500,false,3165
2021-10-09T16:12:09.397Z,54.00,78618,false,3106
2021-05-16T14:22:08.606Z,175.00,32627,false,1460
2021-10-05T03:41:36.231Z,3050.00,72822,true,2979
2021-06-02T17:45:08.457Z,127.00,35634,true,1614
2021-05-16T14:24:41.076Z,100.00,30233,false,1461
2021-10-24T14:16:09.772Z,161.10,85585,false,3487
2021-04-10T16:14:08.773Z,143.60,21774,false,954
2021-04-20T15:51:45.903Z,215.00,24942,false,1073
2021-09-03T08:03:09.229Z,47.25,58855,true,2484
2021-05-16T16:01:08.310Z,380.00,29730,true,1466
2021-05-08T13:20:08.062Z,355.00,29073,true,1319
2021-09-08T15:21:09.539Z,429.00,60249,true,2559
2021-10-06T08:56:46.460Z,9450.00,73713,true,3005
2020-12-21T04:34:17.709Z,47.00,7085,true,247
2021-10-01T22:49:09.071Z,34.00,73552,false,2916
2021-10-23T10:19:09.686Z,716.00,86521,true,3455
2021-06-14T14:53:13.184Z,165.00,37868,false,1710
2021-03-20T15:32:49.327Z,4379.00,7409,true,845
2021-10-30T07:50:10.404Z,180.00,88141,false,3633
2021-08-08T11:10:43.001Z,15.00,51060,false,2239
2021-03-01T06:06:05.699Z,180.00,15376,false,624
2021-05-07T14:49:08.370Z,119.00,28507,false,1303
2021-10-13T10:52:09.889Z,7020.00,66424,true,3222
2020-09-28T10:58:47.930Z,654.50,2503,true,117
2021-09-28T07:00:59.255Z,8949.98,70384,true,2838
2021-09-07T15:32:55.304Z,320.00,53617,true,2547
2021-03-03T10:01:52.629Z,8.00,17815,false,650
2021-02-22T07:03:49.791Z,5366.67,10471,false,549
2021-04-28T16:37:08.495Z,191.50,26564,false,1198
2021-05-03T18:07:34.143Z,224.50,26564,false,1251
2021-08-17T01:41:42.759Z,2700.00,52114,false,2318
2021-08-18T02:30:28.392Z,4185.00,52114,true,2328
2020-09-21T15:00:05.811Z,530.00,2793,true,115
2021-10-03T13:48:18.294Z,238.00,73715,false,2955
2021-04-22T22:17:08.437Z,140.00,25673,false,1105
2021-09-06T09:36:42.288Z,1317.00,60089,true,2524
2021-03-08T10:59:36.763Z,2976.00,12253,false,742
2021-10-11T09:43:10.168Z,120.00,78297,true,3164
2021-07-25T10:26:59.544Z,15.00,47057,true,2115
2021-07-25T10:26:34.086Z,10855.00,47057,false,2114
2021-10-17T05:00:51.745Z,6162.47,79845,false,3298
2021-10-24T23:39:15.039Z,7050.00,79845,false,3496
2020-09-28T12:42:55.160Z,44.95,3071,true,119
2020-07-27T17:04:36.091Z,45.00,1569,false,70
2021-09-29T12:30:13.955Z,120.00,71320,false,2855
2021-07-07T13:34:37.324Z,8687.50,42269,true,1916
2021-10-07T09:12:31.465Z,276.00,73391,true,3029
2021-04-24T14:24:10.824Z,145.00,26069,true,1125
2021-02-22T06:00:01.281Z,225.00,9363,true,544
2021-10-23T19:21:10.670Z,234.00,78180,false,3464
2021-07-21T17:59:23.208Z,150.00,44709,false,2088
2021-09-13T10:41:31.093Z,204.75,59749,true,2621
2021-07-15T07:01:51.797Z,175.00,44547,true,2001
2021-05-18T17:53:10.101Z,135.00,33080,true,1504
2021-07-01T13:36:53.210Z,3125.00,39372,false,1866
2021-04-27T05:36:24.954Z,3473.60,18997,false,1164
2021-10-08T00:01:14.813Z,1385.69,76065,true,3053
2021-04-11T14:41:41.349Z,115.00,21939,false,963
2021-05-05T11:22:21.465Z,653.00,28680,false,1275
2021-08-30T12:23:56.985Z,109.00,46167,true,2428
2021-04-27T12:54:10.915Z,112.00,26727,false,1171
2021-06-01T06:26:49.886Z,588.00,26727,true,1599
2021-06-11T07:41:47.805Z,226.00,37301,true,1672
2021-07-29T12:51:09.463Z,109.00,29120,true,2152
2021-05-30T14:25:12.274Z,502.00,27500,true,1590
2021-06-08T06:53:42.493Z,140.00,33856,false,1651
2021-04-19T10:03:08.780Z,309.00,24289,false,1051
2021-07-19T14:30:10.634Z,350.00,44430,true,2070
2021-02-07T14:07:30.227Z,2394.80,6403,false,407
2021-09-24T10:08:10.857Z,350.62,68542,true,2775
2021-03-18T08:16:29.215Z,414.75,14983,true,837
2021-10-05T11:48:14.832Z,129.60,73717,false,2990
2021-05-18T08:40:51.528Z,869.00,26610,false,1491
2021-10-25T07:47:55.598Z,3400.00,72826,false,3499
2021-10-03T09:57:27.613Z,4600.00,72826,false,2948
2021-06-17T13:28:18.271Z,646.00,37915,true,1743
2021-06-11T10:17:51.236Z,50.00,35520,false,1673
2021-10-20T05:45:43.446Z,100.00,82627,false,3371
2021-04-08T06:12:05.000Z,239.00,22218,true,948
2021-05-26T16:12:08.877Z,172.00,33199,true,1567
2021-08-15T09:04:04.945Z,199.00,50947,false,2300
2021-08-30T13:31:09.422Z,638.10,57194,true,2432
2021-09-08T13:43:49.922Z,5722.00,59020,false,2556
2021-05-05T17:23:07.773Z,329.00,28231,true,1285
2021-07-05T12:44:08.458Z,309.00,42811,false,1890
2021-09-29T12:32:09.538Z,140.00,71323,false,2856
2021-03-18T06:16:38.992Z,10.00,19321,false,834
2021-03-18T06:19:19.468Z,59.50,19321,true,835
2021-09-28T09:03:08.764Z,559.00,71161,true,2841
2021-09-05T10:05:05.205Z,26.25,59138,false,2505
2021-10-20T06:57:12.685Z,350.00,84581,true,3374
2021-07-12T14:09:09.367Z,2147.40,43496,false,1971
2021-10-07T13:11:16.360Z,5950.00,61479,true,3037
2021-05-17T16:16:08.337Z,150.00,32516,false,1483
2021-10-14T00:09:19.985Z,1947.50,77003,true,3236
2021-02-09T14:40:30.660Z,0.00,9529,true,422
2021-02-03T12:58:10.199Z,624.75,9529,true,390
2021-07-20T09:32:08.897Z,100.00,45323,false,2078
2021-08-21T16:01:07.959Z,198.00,51227,false,2344
2021-02-26T08:27:03.829Z,1147.50,15425,false,612
2021-05-14T13:10:09.339Z,731.00,28845,false,1382
2021-07-26T17:29:24.923Z,40.00,47556,false,2132
2021-04-22T18:51:11.984Z,309.00,25721,true,1102
2021-09-01T06:27:11.447Z,1650.00,57852,false,2458
2021-05-03T17:13:12.284Z,197.00,27341,false,1245
2021-09-24T19:19:13.954Z,40.00,68544,false,2782
2021-10-06T13:45:09.655Z,27.00,76563,false,3016
2021-10-14T08:52:08.856Z,587.70,76563,false,3258
2020-11-26T12:25:32.304Z,1460.00,3732,false,191
2020-11-26T12:15:12.449Z,1334.00,3732,false,190
2021-02-16T09:36:29.192Z,588.00,12257,true,484
2021-10-31T22:38:08.756Z,51.00,93159,false,3691
2021-06-11T19:01:02.589Z,100.00,35478,false,1676
2021-10-26T08:12:29.474Z,220.00,87868,true,3540
2021-09-22T10:27:08.749Z,40.00,66762,true,2752
2021-07-13T20:44:16.908Z,189.00,43542,false,1984
2021-03-15T16:19:26.518Z,244.80,18270,false,820
2021-02-09T14:41:35.892Z,414.75,11529,true,428
2021-03-28T09:36:23.476Z,276.50,14986,true,891
2021-03-04T13:01:42.331Z,138.25,14986,false,695
2021-10-04T10:41:09.225Z,1473.50,62253,true,2970
2021-05-01T13:34:08.867Z,815.15,25227,true,1225
2021-08-12T01:43:25.192Z,132.93,51228,false,2275
2021-08-15T03:03:59.818Z,162.99,51228,false,2294
2021-10-18T15:19:22.613Z,398.40,83692,true,3337
2021-10-28T07:01:30.105Z,2295.00,87300,false,3592
2021-06-27T14:05:48.204Z,1952.00,39376,false,1829
2021-09-04T14:32:47.303Z,204.75,59635,true,2495
2021-09-11T16:01:16.284Z,270.00,58582,true,2591
2020-06-03T14:51:07.933Z,400.00,554,true,38
2021-04-26T16:24:08.861Z,170.00,26000,false,1159
2021-10-28T09:42:20.489Z,3960.00,86366,true,3595
2021-10-07T11:03:10.884Z,332.50,60634,false,3032
2021-06-17T11:39:27.071Z,200.00,37306,true,1739
2021-02-22T14:24:27.943Z,2810.67,9864,false,584
2021-09-26T14:33:09.702Z,205.00,67817,false,2810
2021-05-15T06:03:09.766Z,115.00,31014,true,1392
2021-09-26T13:44:50.390Z,12.31,67042,false,2808
2021-09-26T13:44:15.180Z,37.69,67042,false,2807
2021-03-11T12:34:57.055Z,414.75,16200,true,790
2021-10-16T10:46:12.682Z,1662.50,70273,false,3286
2021-05-11T17:19:09.742Z,405.00,28072,true,1351
2021-04-15T09:03:33.679Z,452.00,23942,true,1009
2021-04-30T06:26:12.119Z,81.40,24833,false,1214
2021-05-24T15:37:08.783Z,75.00,31510,false,1552
2021-08-20T21:15:40.515Z,5970.00,52616,true,2336
2021-03-25T03:37:15.306Z,115.00,19776,true,858
2021-04-04T10:59:12.423Z,59.60,21214,false,926
2021-08-08T09:52:41.333Z,223.50,50834,false,2236
2021-09-15T10:21:11.496Z,591.50,60022,false,2661
2021-10-19T07:34:10.829Z,1774.50,60022,false,3346
2020-12-17T13:11:21.278Z,1598.16,6084,false,240
2021-10-01T10:38:54.934Z,54.00,67205,false,2905
2021-07-19T12:29:06.769Z,55.00,42653,false,2069
2021-09-11T16:01:17.524Z,43.20,58908,true,2592
2021-03-04T13:02:05.211Z,138.25,14988,false,696
2021-03-28T09:37:00.436Z,276.50,14988,true,892
2021-10-30T12:56:12.482Z,100.00,87915,false,3646
2021-10-26T21:51:10.791Z,531.25,82514,true,3559
2021-07-12T07:33:09.687Z,464.50,42815,false,1964
2021-10-20T09:30:48.310Z,39.99,83900,false,3379
2020-12-15T05:22:06.749Z,225.00,6859,true,226
2021-10-29T15:26:08.239Z,255.85,83243,false,3626
2021-10-23T05:03:10.196Z,131.81,81128,false,3447
2021-10-05T11:45:51.301Z,1170.00,69933,false,2989
2021-05-16T14:45:08.510Z,135.00,31962,true,1463
2021-10-09T14:38:08.632Z,120.00,76729,false,3099
2021-03-14T15:19:35.464Z,180.00,18435,false,807
2021-10-07T21:28:01.349Z,1153.30,75225,true,3050
2020-11-18T11:31:17.761Z,4609.72,3736,false,178
2021-10-25T13:31:21.243Z,37.16,87592,false,3521
2021-09-18T20:08:09.408Z,167.40,65875,false,2704
2021-09-22T16:57:08.659Z,91.80,65875,false,2758
2021-10-10T06:46:36.969Z,412.00,79122,true,3120
2021-10-14T06:15:13.261Z,106.00,78349,true,3253
2021-10-14T06:28:52.514Z,1692.34,79736,true,3254
2021-10-26T08:05:58.730Z,240.00,88033,true,3537
